Id,Code,ContactId,PurchaseDate,NomorSurat,CurrencyId,Description,AllowEditDetail,IsConfirmed,ConfirmationDate,IsReceivalCompleted,IsDeleted,DeletedAt,CreatedAt,UpdatedAt
204,2015.5.34,1223,2015-03-26,15035,1,,True,True,2015-03-26,False,False,,2015-05-17 20:42:02,
205,2015.5.35,1204,2015-03-30,15036,1,,True,True,2015-03-30,False,False,,2015-05-17 20:43:32,
206,2015.5.36,972,2015-05-18,15037,1,,True,True,2015-03-30,False,False,,2015-05-17 20:57:37,
207,2015.5.37,387,2015-03-31,15038,1,,True,True,2015-03-31,False,False,,2015-05-17 20:59:25,
208,2015.5.38,1224,2015-05-18,testing,1,,True,False,,False,True,2015-05-19 17:20:31,2015-05-17 21:38:27,
209,2015.5.38,1179,2015-01-15,003-REV/ZGA/I/2015,2,,True,True,2015-01-15,False,False,,2015-05-20 16:39:47,
210,2015.5.39,1176,2015-03-12,029/ZGA/III/2015,2,,True,True,2015-03-12,True,False,,2015-05-20 20:22:32,2015-05-20 20:27:45
211,2015.5.40,1176,2015-02-09,014/ZGA/II/2015,2,,True,True,2015-02-09,True,False,,2015-05-20 20:39:24,2015-05-20 21:29:01
212,2015.6.1,1226,2015-04-01,15039,1,,True,True,2015-04-01,False,False,,2015-06-02 16:30:48,
213,2015.6.2,383,2015-04-09,15041,1,,True,True,2015-04-09,False,False,,2015-06-02 17:15:54,
214,2015.6.3,1228,2015-04-09,15042,1,,True,True,2015-04-09,False,False,,2015-06-02 17:47:42,
215,2015.6.4,972,2015-04-14,15043,1,,True,True,2015-04-14,False,False,,2015-06-02 17:54:18,
